ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,11589.0,0.06344406437835136,35.121212121212125,20.431578947368422
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.305,11789.0,0.06054734949269382,25.242424242424242,45.95789473684211
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.304,11313.5,0.05888832019076555,291.2462121212121,197.7578947368421
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_shahii.2,11244.0,0.05869519212356601,106.14015151515152,71.36842105263158
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_eggerthii.2,11221.5,0.05726903598299736,209.17424242424244,251.37894736842105
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.22,11125.0,0.051458868055884094,317.70454545454544,295.09473684210525
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.1,11154.5,0.04973772080072724,158.47348484848484,176.65263157894736
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,11277.5,0.048641978649495966,471.1439393939394,153.83157894736843
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_NA.19,11159.5,0.04703512125852293,74.79166666666667,114.71578947368421
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,11751.0,0.04620156616914255,43.56818181818182,83.6
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_faecis.1,11069.5,0.04506470280258511,339.06439393939394,402.36842105263156
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.5,11066.5,0.044738752754174445,2834.439393939394,3171.6105263157897
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.11,11343.0,0.04454656830358015,426.3333333333333,125.62105263157895
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.3,11508.5,0.04284240855727979,42.541666666666664,22.50526315789474
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.18,11379.5,0.03884652592581256,54.60606060606061,26.410526315789475
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.366,11011.0,0.03884397834443781,422.65909090909093,767.2105263157895
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.52,11007.0,0.038630397049146704,489.7121212121212,498.89473684210526
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.23,11689.0,0.03790971567703002,43.75757575757576,23.926315789473684
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.37,11303.5,0.032152085711641076,43.291666666666664,80.2
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.374,11501.0,0.03178045086462544,59.81060606060606,17.705263157894738
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.39,11035.0,0.030955138739893126,63.996212121212125,66.66315789473684
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.372,10920.5,0.030935946404856394,682.4734848484849,623.8210526315789
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.12,10935.5,0.029853881674573094,118.8409090909091,91.02105263157895
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003_NA.8,11294.0,0.029609510075338713,28.143939393939394,17.45263157894737
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,11640.0,0.027444179288959026,29.204545454545453,108.71578947368421
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_sedimentorum.1,11541.0,0.02686835003209988,39.93560606060606,7.073684210526316
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.79,11640.5,0.02613084490769743,14.742424242424242,7.515789473684211
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.96,10931.5,0.025975148445421266,97.59469696969697,58.43157894736842
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,10977.5,0.023495541288837223,95.12878787878788,527.8842105263158
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-003_NA.9,11074.0,0.022922884089729114,55.69318181818182,30.49473684210526
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.98,11269.5,0.020186175182273242,26.08712121212121,115.28421052631579
